program,experiment,cluster_number,simulator,f_value,is_winner,win_score
flex,experiment_0,69,depolarizing_05,-1.9958034628800958,True,1.0
flex,experiment_0,70,ideal,-2.4820073316655504,True,1.0
flex,experiment_0,70,sampling_noise,-2.4820073316655504,True,1.0
flex,experiment_0,70,fake_brisbane,-2.4820073316655504,True,1.0
flex,experiment_0,70,depolarizing_01,-2.4820073316655504,True,1.0
flex,experiment_0,70,depolarizing_02,-2.4820073316655504,True,1.0
flex,experiment_0,70,depolarizing_05,-2.4820073316655504,True,1.0
flex,experiment_0,71,ideal,-2.482000515838061,True,1.0
flex,experiment_0,71,sampling_noise,-2.482000515838061,True,1.0
flex,experiment_0,71,fake_brisbane,-2.482000515838061,True,1.0
flex,experiment_0,71,depolarizing_01,-2.482000515838061,True,1.0
flex,experiment_0,71,depolarizing_02,-2.482000515838061,True,1.0
flex,experiment_0,71,depolarizing_05,-2.482000515838061,True,1.0
flex,experiment_0,72,ideal,-3.491962808921462,True,1.0
flex,experiment_0,72,sampling_noise,-3.491962808921462,True,1.0
flex,experiment_0,72,fake_brisbane,-3.491962808921462,True,1.0
flex,experiment_0,72,depolarizing_01,-3.491962808921462,True,1.0
flex,experiment_0,72,depolarizing_02,-3.491962808921462,True,1.0
flex,experiment_0,72,depolarizing_05,-3.491962808921462,True,1.0
flex,experiment_0,73,ideal,-3.491447269652232,True,1.0
flex,experiment_0,73,sampling_noise,-3.491447269652232,True,1.0
flex,experiment_0,73,fake_brisbane,-3.491447269652232,True,1.0
flex,experiment_0,73,depolarizing_01,-3.491447269652232,True,1.0
flex,experiment_0,73,depolarizing_02,-3.491447269652232,True,1.0
flex,experiment_0,73,depolarizing_05,-3.491447269652232,True,1.0
flex,experiment_0,74,ideal,-3.4929500496811245,True,1.0
flex,experiment_0,74,sampling_noise,-3.4929500496811245,True,1.0
flex,experiment_0,74,fake_brisbane,-3.4929500496811245,True,1.0
flex,experiment_0,74,depolarizing_01,-3.4929500496811245,True,1.0
flex,experiment_0,74,depolarizing_02,-3.4929500496811245,True,1.0
flex,experiment_0,74,depolarizing_05,-3.4929500496811245,True,1.0
flex,experiment_0,75,ideal,-1.9962596103026673,True,1.0
flex,experiment_0,75,sampling_noise,-1.9962596103026673,True,1.0
flex,experiment_0,75,fake_brisbane,-1.9962596103026673,True,1.0
flex,experiment_0,75,depolarizing_01,-1.9962596103026673,True,1.0
flex,experiment_0,75,depolarizing_02,-1.9962596103026673,True,1.0
flex,experiment_0,75,depolarizing_05,-1.9962596103026673,True,1.0
flex,experiment_0,76,ideal,-2.4958986025862373,True,1.0
flex,experiment_0,76,sampling_noise,-2.4958986025862373,True,1.0
flex,experiment_0,76,fake_brisbane,-2.4958986025862373,True,1.0
flex,experiment_0,76,depolarizing_01,-2.4958986025862373,True,1.0
flex,experiment_0,76,depolarizing_02,-2.4958986025862373,True,1.0
flex,experiment_0,76,depolarizing_05,-2.4958986025862373,True,1.0
flex,experiment_0,77,ideal,-1.9972983841302279,True,1.0
flex,experiment_0,77,sampling_noise,-1.9972983841302279,True,1.0
flex,experiment_0,77,fake_brisbane,-1.9972983841302279,True,1.0
flex,experiment_0,77,depolarizing_01,-1.9972983841302279,True,1.0
flex,experiment_0,77,depolarizing_02,-1.9972983841302279,True,1.0
flex,experiment_0,77,depolarizing_05,-1.9972983841302279,True,1.0
flex,experiment_0,78,ideal,-2.993398090271661,True,1.0
flex,experiment_0,78,sampling_noise,-2.993398090271661,True,1.0
flex,experiment_0,78,fake_brisbane,-2.993398090271661,True,1.0
flex,experiment_0,78,depolarizing_01,-2.993398090271661,True,1.0
flex,experiment_0,78,depolarizing_02,-2.993398090271661,True,1.0
flex,experiment_0,78,depolarizing_05,-2.993398090271661,True,1.0
flex,experiment_0,79,ideal,-2.494263114055178,True,1.0
flex,experiment_0,79,sampling_noise,-2.494263114055178,True,1.0
flex,experiment_0,79,fake_brisbane,-2.494263114055178,True,1.0
flex,experiment_0,79,depolarizing_01,-2.494263114055178,True,1.0
flex,experiment_0,79,depolarizing_02,-2.494263114055178,True,1.0
flex,experiment_0,79,depolarizing_05,-2.494263114055178,True,1.0
flex,experiment_0,80,ideal,-2.4942012867763643,True,1.0
flex,experiment_0,80,sampling_noise,-2.4942012867763643,True,1.0
flex,experiment_0,80,fake_brisbane,-2.4942012867763643,True,1.0
flex,experiment_0,80,depolarizing_01,-2.4942012867763643,True,1.0
flex,experiment_0,80,depolarizing_02,-2.4942012867763643,True,1.0
flex,experiment_0,80,depolarizing_05,-2.4942012867763643,True,1.0
flex,experiment_0,81,ideal,-2.494216220711039,True,1.0
flex,experiment_0,81,sampling_noise,-2.494216220711039,True,1.0
flex,experiment_0,81,fake_brisbane,-2.494216220711039,True,1.0
flex,experiment_0,81,depolarizing_01,-2.494216220711039,True,1.0
flex,experiment_0,81,depolarizing_02,-2.494216220711039,True,1.0
flex,experiment_0,81,depolarizing_05,-2.494216220711039,True,1.0
flex,experiment_0,82,ideal,-2.493138829498608,True,1.0
flex,experiment_0,82,sampling_noise,-2.493138829498608,True,1.0
flex,experiment_0,82,fake_brisbane,-2.493138829498608,True,1.0
flex,experiment_0,82,depolarizing_01,-2.493138829498608,True,1.0
flex,experiment_0,82,depolarizing_02,-2.493138829498608,True,1.0
flex,experiment_0,82,depolarizing_05,-2.493138829498608,True,1.0
flex,experiment_0,83,ideal,-1.9945111955181285,True,1.0
flex,experiment_0,83,sampling_noise,-1.9945111955181285,True,1.0
flex,experiment_0,83,fake_brisbane,-1.9945111955181285,True,1.0
flex,experiment_0,83,depolarizing_01,-1.9945111955181285,True,1.0
flex,experiment_0,83,depolarizing_02,-1.9945111955181285,True,1.0
flex,experiment_0,83,depolarizing_05,-1.9945111955181285,True,1.0
flex,experiment_0,84,ideal,-2.993524924421268,True,1.0
flex,experiment_0,84,sampling_noise,-2.993524924421268,True,1.0
flex,experiment_0,84,fake_brisbane,-2.993524924421268,True,1.0
flex,experiment_0,84,depolarizing_01,-2.993524924421268,True,1.0
flex,experiment_0,84,depolarizing_02,-2.993524924421268,True,1.0
flex,experiment_0,84,depolarizing_05,-2.993524924421268,True,1.0
flex,experiment_0,85,ideal,-2.9927181480567984,True,1.0
flex,experiment_0,85,sampling_noise,-2.9927181480567984,True,1.0
flex,experiment_0,85,fake_brisbane,-2.9927181480567984,True,1.0
flex,experiment_0,85,depolarizing_01,-2.9927181480567984,True,1.0
flex,experiment_0,85,depolarizing_02,-2.9927181480567984,True,1.0
flex,experiment_0,85,depolarizing_05,-2.9927181480567984,True,1.0
flex,experiment_0,86,ideal,-2.9932433106655862,True,1.0
flex,experiment_0,86,sampling_noise,-2.9932433106655862,True,1.0
flex,experiment_0,86,fake_brisbane,-2.9932433106655862,True,1.0
flex,experiment_0,86,depolarizing_01,-2.9932433106655862,True,1.0
flex,experiment_0,86,depolarizing_02,-2.9932433106655862,True,1.0
flex,experiment_0,86,depolarizing_05,-2.9932433106655862,True,1.0
flex,experiment_0,87,ideal,-1.9960839716711885,True,1.0
flex,experiment_0,87,sampling_noise,-1.9960839716711885,True,1.0
flex,experiment_0,87,fake_brisbane,-1.9960839716711885,True,1.0
flex,experiment_0,87,depolarizing_01,-1.9960839716711885,True,1.0
flex,experiment_0,87,depolarizing_02,-1.9960839716711885,True,1.0
flex,experiment_0,87,depolarizing_05,-1.9960839716711885,True,1.0
flex,experiment_0,88,ideal,-3.4921018766075895,True,1.0
flex,experiment_0,88,sampling_noise,-3.4921018766075895,True,1.0
flex,experiment_0,88,fake_brisbane,-3.4921018766075895,True,1.0
flex,experiment_0,88,depolarizing_01,-3.4921018766075895,True,1.0
flex,experiment_0,88,depolarizing_02,-3.4921018766075895,True,1.0
flex,experiment_0,88,depolarizing_05,-3.4921018766075895,True,1.0
flex,experiment_0,89,ideal,-3.4925784320496107,True,1.0
flex,experiment_0,89,sampling_noise,-3.4925784320496107,True,1.0
flex,experiment_0,89,fake_brisbane,-3.4925784320496107,True,1.0
flex,experiment_0,89,depolarizing_01,-3.4925784320496107,True,1.0
flex,experiment_0,89,depolarizing_02,-3.4925784320496107,True,1.0
flex,experiment_0,89,depolarizing_05,-3.4925784320496107,True,1.0
flex,experiment_0,90,ideal,-3.4925840808991935,True,1.0
flex,experiment_0,90,sampling_noise,-3.4925840808991935,True,1.0
flex,experiment_0,90,fake_brisbane,-3.4925840808991935,True,1.0
flex,experiment_0,90,depolarizing_01,-3.4925840808991935,True,1.0
flex,experiment_0,90,depolarizing_02,-3.4925840808991935,True,1.0
flex,experiment_0,90,depolarizing_05,-3.4925840808991935,True,1.0
flex,experiment_0,91,ideal,-2.9943061231105315,True,1.0
flex,experiment_0,91,sampling_noise,-2.9943061231105315,True,1.0
flex,experiment_0,91,fake_brisbane,-2.9943061231105315,True,1.0
flex,experiment_0,91,depolarizing_01,-2.9943061231105315,True,1.0
flex,experiment_0,91,depolarizing_02,-2.9943061231105315,True,1.0
flex,experiment_0,91,depolarizing_05,-2.9943061231105315,True,1.0
flex,experiment_0,92,ideal,-2.994594287727705,True,1.0
flex,experiment_0,92,sampling_noise,-2.994594287727705,True,1.0
flex,experiment_0,92,fake_brisbane,-2.994594287727705,True,1.0
flex,experiment_0,92,depolarizing_01,-2.994594287727705,True,1.0
flex,experiment_0,92,depolarizing_02,-2.994594287727705,True,1.0
flex,experiment_0,92,depolarizing_05,-2.994594287727705,True,1.0
flex,experiment_0,93,ideal,-2.990658048694549,True,1.0
flex,experiment_0,93,sampling_noise,-2.990658048694549,True,1.0
flex,experiment_0,93,fake_brisbane,-2.990658048694549,True,1.0
flex,experiment_0,93,depolarizing_01,-2.990658048694549,True,1.0
flex,experiment_0,93,depolarizing_02,-2.990658048694549,True,1.0
flex,experiment_0,93,depolarizing_05,-2.990658048694549,True,1.0
flex,experiment_0,94,ideal,-2.4954700285402205,True,1.0
flex,experiment_0,94,sampling_noise,-2.4954700285402205,True,1.0
flex,experiment_0,94,fake_brisbane,-2.4954700285402205,True,1.0
flex,experiment_0,94,depolarizing_01,-2.4954700285402205,True,1.0
flex,experiment_0,94,depolarizing_02,-2.4954700285402205,True,1.0
flex,experiment_0,94,depolarizing_05,-2.4954700285402205,True,1.0
flex,experiment_0,95,ideal,-3.4923474324371937,True,1.0
flex,experiment_0,95,sampling_noise,-3.4923474324371937,True,1.0
flex,experiment_0,95,fake_brisbane,-3.4923474324371937,True,1.0
flex,experiment_0,95,depolarizing_01,-3.4923474324371937,True,1.0
flex,experiment_0,95,depolarizing_02,-3.4923474324371937,True,1.0
flex,experiment_0,95,depolarizing_05,-3.4923474324371937,True,1.0
flex,experiment_0,96,ideal,-3.491076537119904,True,1.0
flex,experiment_0,96,sampling_noise,-3.491076537119904,True,1.0
flex,experiment_0,96,fake_brisbane,-3.491076537119904,True,1.0
flex,experiment_0,96,depolarizing_01,-3.491076537119904,True,1.0
flex,experiment_0,96,depolarizing_02,-3.491076537119904,True,1.0
flex,experiment_0,96,depolarizing_05,-3.491076537119904,True,1.0
flex,experiment_0,97,ideal,-3.4906540854797226,True,1.0
flex,experiment_0,97,sampling_noise,-3.4906540854797226,True,1.0
flex,experiment_0,97,fake_brisbane,-3.4906540854797226,True,1.0
flex,experiment_0,97,depolarizing_01,-3.4906540854797226,True,1.0
flex,experiment_0,97,depolarizing_02,-3.4906540854797226,True,1.0
flex,experiment_0,97,depolarizing_05,-3.4906540854797226,True,1.0
flex,experiment_0,98,ideal,-3.4914710376660443,True,1.0
flex,experiment_0,98,sampling_noise,-3.4914710376660443,True,1.0
flex,experiment_0,98,fake_brisbane,-3.4914710376660443,True,1.0
flex,experiment_0,98,depolarizing_01,-3.4914710376660443,True,1.0
flex,experiment_0,98,depolarizing_02,-3.4914710376660443,True,1.0
flex,experiment_0,98,depolarizing_05,-3.4914710376660443,True,1.0
flex,experiment_0,99,ideal,-2.9932866467002572,True,1.0
flex,experiment_0,99,sampling_noise,-2.9932866467002572,True,1.0
flex,experiment_0,99,fake_brisbane,-2.9932866467002572,True,1.0
flex,experiment_0,99,depolarizing_01,-2.9932866467002572,True,1.0
flex,experiment_0,99,depolarizing_02,-2.9932866467002572,True,1.0
flex,experiment_0,99,depolarizing_05,-2.9932866467002572,True,1.0
flex,experiment_0,100,ideal,-2.4940321257179097,True,1.0
flex,experiment_0,100,sampling_noise,-2.4940321257179097,True,1.0
flex,experiment_0,100,fake_brisbane,-2.4940321257179097,True,1.0
flex,experiment_0,100,depolarizing_01,-2.4940321257179097,True,1.0
flex,experiment_0,100,depolarizing_02,-2.4940321257179097,True,1.0
flex,experiment_0,100,depolarizing_05,-2.4940321257179097,True,1.0
flex,experiment_0,101,ideal,-2.493774116486382,True,1.0
flex,experiment_0,101,sampling_noise,-2.493774116486382,True,1.0
flex,experiment_0,101,fake_brisbane,-2.493774116486382,True,1.0
flex,experiment_0,101,depolarizing_01,-2.493774116486382,True,1.0
flex,experiment_0,101,depolarizing_02,-2.493774116486382,True,1.0
flex,experiment_0,101,depolarizing_05,-2.493774116486382,True,1.0
flex,experiment_0,102,ideal,-2.494316575173532,True,1.0
flex,experiment_0,102,sampling_noise,-2.494316575173532,True,1.0
flex,experiment_0,102,fake_brisbane,-2.494316575173532,True,1.0
flex,experiment_0,102,depolarizing_01,-2.494316575173532,True,1.0
flex,experiment_0,102,depolarizing_02,-2.494316575173532,True,1.0
flex,experiment_0,102,depolarizing_05,-2.494316575173532,True,1.0
flex,experiment_0,103,ideal,-2.4820672252563334,True,1.0
flex,experiment_0,103,sampling_noise,-2.4820672252563334,True,1.0
flex,experiment_0,103,fake_brisbane,-2.4820672252563334,True,1.0
flex,experiment_0,103,depolarizing_01,-2.4820672252563334,True,1.0
flex,experiment_0,103,depolarizing_02,-2.4820672252563334,True,1.0
flex,experiment_0,103,depolarizing_05,-2.4820672252563334,True,1.0
flex,experiment_0,104,ideal,-2.4820534639371408,True,1.0
flex,experiment_0,104,sampling_noise,-2.4820534639371408,True,1.0
flex,experiment_0,104,fake_brisbane,-2.4820534639371408,True,1.0
flex,experiment_0,104,depolarizing_01,-2.4820534639371408,True,1.0
flex,experiment_0,104,depolarizing_02,-2.4820534639371408,True,1.0
flex,experiment_0,104,depolarizing_05,-2.4820534639371408,True,1.0
flex,experiment_1,0,ideal,-35.19281292695817,False,0.0
flex,experiment_1,0,sampling_noise,-35.19281324266234,False,0.0
flex,experiment_1,0,fake_brisbane,-35.19281339487684,False,0.0
flex,experiment_1,0,depolarizing_01,-35.19281409957366,False,0.0
flex,experiment_1,0,depolarizing_02,-35.19281418413727,False,0.0
flex,experiment_1,0,depolarizing_05,-35.192814567492334,True,1.0
flex,experiment_1,1,ideal,-3.492649606426835,True,1.0
flex,experiment_1,1,sampling_noise,-3.492649606426835,True,1.0
flex,experiment_1,1,fake_brisbane,-3.492649606426835,True,1.0
flex,experiment_1,1,depolarizing_01,-3.492649606426835,True,1.0
flex,experiment_1,1,depolarizing_02,-3.492649606426835,True,1.0
flex,experiment_1,1,depolarizing_05,-3.492649606426835,True,1.0
flex,experiment_1,2,ideal,-2.4956041126105495,True,1.0
flex,experiment_1,2,sampling_noise,-2.4956041126105495,True,1.0
flex,experiment_1,2,fake_brisbane,-2.4956041126105495,True,1.0
flex,experiment_1,2,depolarizing_01,-2.4956041126105495,True,1.0
flex,experiment_1,2,depolarizing_02,-2.4956041126105495,True,1.0
flex,experiment_1,2,depolarizing_05,-2.4956041126105495,True,1.0
flex,experiment_1,3,ideal,0.0,True,1.0
flex,experiment_1,3,sampling_noise,0.0009127063880765301,False,0.0
flex,experiment_1,3,fake_brisbane,0.0,True,1.0
flex,experiment_1,3,depolarizing_01,0.0013371762799055705,False,0.0
flex,experiment_1,3,depolarizing_02,0.0009127063880765301,False,0.0
flex,experiment_1,3,depolarizing_05,0.0,True,1.0
flex,experiment_1,4,ideal,0.0,True,1.0
flex,experiment_1,4,sampling_noise,0.00032578415136887357,False,0.0
flex,experiment_1,4,fake_brisbane,0.0009720362214157359,False,0.0
flex,experiment_1,4,depolarizing_01,0.00036618864733448434,False,0.0
flex,experiment_1,4,depolarizing_02,0.0007009421796272154,False,0.0
flex,experiment_1,4,depolarizing_05,0.0006372826891230048,False,0.0
flex,experiment_1,5,ideal,-2.991925572742328,True,1.0
flex,experiment_1,5,sampling_noise,-2.991925572742328,True,1.0
flex,experiment_1,5,fake_brisbane,-2.991925572742328,True,1.0
flex,experiment_1,5,depolarizing_01,-2.991925572742328,True,1.0
flex,experiment_1,5,depolarizing_02,-2.991925572742328,True,1.0
flex,experiment_1,5,depolarizing_05,-2.991925572742328,True,1.0
flex,experiment_1,6,ideal,-2.995078160741341,True,1.0
flex,experiment_1,6,sampling_noise,-2.995078160741341,True,1.0
flex,experiment_1,6,fake_brisbane,-2.995078160741341,True,1.0
flex,experiment_1,6,depolarizing_01,-2.995078160741341,True,1.0
flex,experiment_1,6,depolarizing_02,-2.995078160741341,True,1.0
flex,experiment_1,6,depolarizing_05,-2.995078160741341,True,1.0
flex,experiment_1,7,ideal,-2.483715776047356,True,1.0
flex,experiment_1,7,sampling_noise,-2.483715776047356,True,1.0
flex,experiment_1,7,fake_brisbane,-2.483715776047356,True,1.0
flex,experiment_1,7,depolarizing_01,-2.483715776047356,True,1.0
flex,experiment_1,7,depolarizing_02,-2.483715776047356,True,1.0
flex,experiment_1,7,depolarizing_05,-2.483715776047356,True,1.0
flex,experiment_1,8,ideal,-3.474818234734505,True,1.0
flex,experiment_1,8,sampling_noise,-3.474818234734505,True,1.0
flex,experiment_1,8,fake_brisbane,-3.474818234734505,True,1.0
flex,experiment_1,8,depolarizing_01,-3.474818234734505,True,1.0
flex,experiment_1,8,depolarizing_02,-3.474818234734505,True,1.0
flex,experiment_1,8,depolarizing_05,-3.474818234734505,True,1.0
flex,experiment_1,9,ideal,-2.993201885768648,True,1.0
flex,experiment_1,9,sampling_noise,-2.993201885768648,True,1.0
flex,experiment_1,9,fake_brisbane,-2.993201885768648,True,1.0
flex,experiment_1,9,depolarizing_01,-2.993201885768648,True,1.0
flex,experiment_1,9,depolarizing_02,-2.993201885768648,True,1.0
flex,experiment_1,9,depolarizing_05,-2.993201885768648,True,1.0
flex,experiment_1,10,ideal,-3.478719379866812,True,1.0
flex,experiment_1,10,sampling_noise,-3.478719379866812,True,1.0
flex,experiment_1,10,fake_brisbane,-3.478719379866812,True,1.0
flex,experiment_1,10,depolarizing_01,-3.478719379866812,True,1.0
flex,experiment_1,10,depolarizing_02,-3.478719379866812,True,1.0
flex,experiment_1,10,depolarizing_05,-3.478719379866812,True,1.0
flex,experiment_1,11,ideal,0.0,True,1.0
flex,experiment_1,11,sampling_noise,0.0,True,1.0
flex,experiment_1,11,fake_brisbane,0.0,True,1.0
flex,experiment_1,11,depolarizing_01,0.00013790070822028823,False,0.0
flex,experiment_1,11,depolarizing_02,0.0,True,1.0
flex,experiment_1,11,depolarizing_05,0.00013790070822028823,False,0.0
flex,experiment_1,12,ideal,-2.493476260878757,True,1.0
flex,experiment_1,12,sampling_noise,-2.493476260878757,True,1.0
flex,experiment_1,12,fake_brisbane,-2.493476260878757,True,1.0
flex,experiment_1,12,depolarizing_01,-2.493476260878757,True,1.0
flex,experiment_1,12,depolarizing_02,-2.493476260878757,True,1.0
flex,experiment_1,12,depolarizing_05,-2.493476260878757,True,1.0
flex,experiment_1,13,ideal,-3.474901890701526,True,1.0
flex,experiment_1,13,sampling_noise,-3.474901890701526,True,1.0
flex,experiment_1,13,fake_brisbane,-3.474901890701526,True,1.0
flex,experiment_1,13,depolarizing_01,-3.474901890701526,True,1.0
flex,experiment_1,13,depolarizing_02,-3.474901890701526,True,1.0
flex,experiment_1,13,depolarizing_05,-3.474901890701526,True,1.0
flex,experiment_1,14,ideal,0.0,True,1.0
flex,experiment_1,14,sampling_noise,0.00550901518621613,False,0.0
flex,experiment_1,14,fake_brisbane,0.00550901518621613,False,0.0
flex,experiment_1,14,depolarizing_01,0.00546522814559036,False,0.0
flex,experiment_1,14,depolarizing_02,0.00546522814559036,False,0.0
