dataset,sub_suite_id,sampler,best_of_iter_AR,median_of_iter_AR
elevator,570,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,570,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.5
elevator,570,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,570,Sampling Noise Only,1.0,1.0
elevator,570,Statevector Simulator,1.0,1.0
elevator,571,Fake Brisbane Backend,1.0,9003461696.086771
elevator,571,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,571,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,571,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,571,Sampling Noise Only,1.0,1.0
elevator,571,Statevector Simulator,1.0,1.0
elevator,572,Fake Brisbane Backend,1.0,1.0
elevator,572,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,572,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,572,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,572,Sampling Noise Only,1.0,1.0
elevator,572,Statevector Simulator,1.0,1.0
elevator,573,Fake Brisbane Backend,1.0,1.0
elevator,573,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,573,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,573,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,573,Sampling Noise Only,1.0,1.0
elevator,573,Statevector Simulator,1.0,1.0
elevator,574,Fake Brisbane Backend,1.0,1.0
elevator,574,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,574,Sampling Noise + 2% Depolarizing Error Probability,1.0,5455239206.335166
elevator,574,Sampling Noise + 5% Depolarizing Error Probability,1.0,5455239206.335166
elevator,574,Sampling Noise Only,1.0,5455239206.335166
elevator,574,Statevector Simulator,1.0,1.0
elevator,575,Fake Brisbane Backend,1.0,1.0
elevator,575,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,575,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,575,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.5
elevator,575,Sampling Noise Only,1.0,2.0
elevator,575,Statevector Simulator,1.0,1.0
elevator,576,Fake Brisbane Backend,1.0,1.0
elevator,576,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,576,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,576,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,576,Sampling Noise Only,1.0,1.0
elevator,576,Statevector Simulator,1.0,1.0
elevator,577,Fake Brisbane Backend,2.097918819385794,3.9739261828269843
elevator,577,Sampling Noise + 1% Depolarizing Error Probability,1.0,3.4739261828269843
elevator,577,Sampling Noise + 2% Depolarizing Error Probability,2.097918819385794,4.424966773134088
elevator,577,Sampling Noise + 5% Depolarizing Error Probability,1.097918819385794,3.924966773134088
elevator,577,Sampling Noise Only,1.097918819385794,3.522885592519881
elevator,577,Statevector Simulator,1.0,1.0
elevator,578,Fake Brisbane Backend,1.0,1.0
elevator,578,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,578,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,578,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,578,Sampling Noise Only,1.0,1.0
elevator,578,Statevector Simulator,1.0,1.0
elevator,579,Fake Brisbane Backend,1.0,1.0
elevator,579,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,579,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,579,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,579,Sampling Noise Only,1.0,1.0
elevator,579,Statevector Simulator,1.0,1.0
elevator,58,Fake Brisbane Backend,1.0,1.0
elevator,58,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,58,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,58,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,58,Sampling Noise Only,1.0,1.0
elevator,58,Statevector Simulator,1.0,1.0
elevator,580,Fake Brisbane Backend,1.0,1.0
elevator,580,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,580,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,580,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,580,Sampling Noise Only,1.0,1.0
elevator,580,Statevector Simulator,1.0,1.0
elevator,581,Fake Brisbane Backend,1.0,1.0
elevator,581,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,581,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,581,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,581,Sampling Noise Only,1.0,1.0
elevator,581,Statevector Simulator,1.0,1.0
elevator,582,Fake Brisbane Backend,1.0,1.0
elevator,582,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,582,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,582,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,582,Sampling Noise Only,1.0,1.0
elevator,582,Statevector Simulator,1.0,1.0
elevator,583,Fake Brisbane Backend,1.0,1.0
elevator,583,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,583,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,583,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,583,Sampling Noise Only,1.0,1.0
elevator,583,Statevector Simulator,1.0,1.0
elevator,584,Fake Brisbane Backend,1.0,1.0
elevator,584,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,584,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,584,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,584,Sampling Noise Only,1.0,1.0
elevator,584,Statevector Simulator,1.0,1.0
elevator,585,Fake Brisbane Backend,1.0,1.0
elevator,585,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,585,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,585,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,585,Sampling Noise Only,1.0,1.0
elevator,585,Statevector Simulator,1.0,1.0
elevator,586,Fake Brisbane Backend,1.0,1.0
elevator,586,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,586,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,586,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,586,Sampling Noise Only,1.0,1.0
elevator,586,Statevector Simulator,1.0,1.0
elevator,587,Fake Brisbane Backend,1.0,1.0
elevator,587,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,587,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,587,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,587,Sampling Noise Only,1.0,1.0
elevator,587,Statevector Simulator,1.0,1.0
elevator,588,Fake Brisbane Backend,1.0,1.0
elevator,588,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,588,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,588,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,588,Sampling Noise Only,1.0,1.0
elevator,588,Statevector Simulator,1.0,1.0
elevator,589,Fake Brisbane Backend,1.0,1.0
elevator,589,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,589,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,589,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,589,Sampling Noise Only,1.0,1.0
elevator,589,Statevector Simulator,1.0,1.0
elevator,59,Fake Brisbane Backend,1.0,1.0
elevator,59,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,59,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,59,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,59,Sampling Noise Only,1.0,1.0
elevator,59,Statevector Simulator,1.0,1.0
elevator,590,Fake Brisbane Backend,1.0,1.0
elevator,590,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,590,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,590,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,590,Sampling Noise Only,1.0,1.0
elevator,590,Statevector Simulator,1.0,1.0
elevator,591,Fake Brisbane Backend,1.0,1.0
elevator,591,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,591,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,591,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,591,Sampling Noise Only,1.0,1.0
elevator,591,Statevector Simulator,1.0,1.0
elevator,592,Fake Brisbane Backend,1.0,1.0
elevator,592,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,592,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,592,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,592,Sampling Noise Only,1.0,1.0
elevator,592,Statevector Simulator,1.0,1.0
elevator,593,Fake Brisbane Backend,1.0,5247562422.280646
elevator,593,Sampling Noise + 1% Depolarizing Error Probability,1.0,5247562422.280646
elevator,593,Sampling Noise + 2% Depolarizing Error Probability,1.0,5247562422.280646
elevator,593,Sampling Noise + 5% Depolarizing Error Probability,1.0,5247562422.280646
elevator,593,Sampling Noise Only,1.0,5247562422.280646
elevator,593,Statevector Simulator,1.0,1.0
elevator,594,Fake Brisbane Backend,1.0,1.0
elevator,594,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,594,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,594,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,594,Sampling Noise Only,1.0,1.0
elevator,594,Statevector Simulator,1.0,1.0
elevator,595,Fake Brisbane Backend,1.0,9587020649.967548
elevator,595,Sampling Noise + 1% Depolarizing Error Probability,1.0,6950952132.238337
elevator,595,Sampling Noise + 2% Depolarizing Error Probability,1.0,9587020649.967548
elevator,595,Sampling Noise + 5% Depolarizing Error Probability,1.0,6950952132.238337
elevator,595,Sampling Noise Only,1.0,9587020649.967548
elevator,595,Statevector Simulator,1.0,1.0
elevator,596,Fake Brisbane Backend,1.0,1.5
elevator,596,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,596,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,596,Sampling Noise + 5% Depolarizing Error Probability,1.0,2.0
elevator,596,Sampling Noise Only,1.0,1.5
elevator,596,Statevector Simulator,1.0,1.0
elevator,597,Fake Brisbane Backend,1.0,1.0
elevator,597,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,597,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,597,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,597,Sampling Noise Only,1.0,1.0
elevator,597,Statevector Simulator,1.0,1.0
elevator,598,Fake Brisbane Backend,1.0,1.0
elevator,598,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,598,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,598,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,598,Sampling Noise Only,1.0,1.0
elevator,598,Statevector Simulator,1.0,1.0
elevator,599,Fake Brisbane Backend,1.0,1.0
elevator,599,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,599,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,599,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,599,Sampling Noise Only,1.0,1.0
elevator,599,Statevector Simulator,1.0,1.0
elevator,6,Fake Brisbane Backend,1.0,1.0
elevator,6,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,6,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,6,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,6,Sampling Noise Only,1.0,1.0
elevator,6,Statevector Simulator,1.0,1.0
elevator,60,Fake Brisbane Backend,1.0,1.0
elevator,60,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,60,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,60,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,60,Sampling Noise Only,1.0,1.0
elevator,60,Statevector Simulator,1.0,1.0
elevator,600,Fake Brisbane Backend,1.0,1.0
elevator,600,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,600,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,600,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,600,Sampling Noise Only,1.0,1.0
elevator,600,Statevector Simulator,1.0,1.0
elevator,601,Fake Brisbane Backend,1.0,1.0
elevator,601,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,601,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,601,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,601,Sampling Noise Only,1.0,1.0
elevator,601,Statevector Simulator,1.0,1.0
elevator,602,Fake Brisbane Backend,1.0,2.0
elevator,602,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,602,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,602,Sampling Noise + 5% Depolarizing Error Probability,1.0,2.0
elevator,602,Sampling Noise Only,1.0,1.0
elevator,602,Statevector Simulator,1.0,1.0
elevator,603,Fake Brisbane Backend,1.0,1.0
elevator,603,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,603,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,603,Sampling Noise + 5% Depolarizing Error Probability,1.0,7002582380.134564
elevator,603,Sampling Noise Only,1.0,1.0
elevator,603,Statevector Simulator,1.0,1.0
elevator,604,Fake Brisbane Backend,1.0,1.0
elevator,604,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,604,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,604,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,604,Sampling Noise Only,1.0,1.0
elevator,604,Statevector Simulator,1.0,1.0
elevator,605,Fake Brisbane Backend,1.0,1.0
elevator,605,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,605,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,605,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,605,Sampling Noise Only,1.0,1.0
elevator,605,Statevector Simulator,1.0,1.0
elevator,606,Fake Brisbane Backend,1.0,1.0
elevator,606,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,606,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,606,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,606,Sampling Noise Only,1.0,1.0
elevator,606,Statevector Simulator,1.0,1.0
elevator,607,Fake Brisbane Backend,1.0,1.0
elevator,607,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,607,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,607,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,607,Sampling Noise Only,1.0,1.0
elevator,607,Statevector Simulator,1.0,1.0
elevator,608,Fake Brisbane Backend,1.0,1.0
elevator,608,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,608,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,608,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,608,Sampling Noise Only,1.0,1.0
elevator,608,Statevector Simulator,1.0,1.0
elevator,609,Fake Brisbane Backend,1.0,1.0
elevator,609,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,609,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,609,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,609,Sampling Noise Only,1.0,1.0
elevator,609,Statevector Simulator,1.0,1.0
elevator,61,Fake Brisbane Backend,1.0,1.0
elevator,61,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,61,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,61,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,61,Sampling Noise Only,1.0,1.0
elevator,61,Statevector Simulator,1.0,1.0
elevator,610,Fake Brisbane Backend,1.0,1.0
elevator,610,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,610,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,610,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,610,Sampling Noise Only,1.0,1.0
elevator,610,Statevector Simulator,1.0,1.0
elevator,611,Fake Brisbane Backend,1.0,1.0
elevator,611,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,611,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,611,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,611,Sampling Noise Only,1.0,1.0
elevator,611,Statevector Simulator,1.0,1.0
elevator,612,Fake Brisbane Backend,1.0,1.0
elevator,612,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,612,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,612,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,612,Sampling Noise Only,1.0,1.0
elevator,612,Statevector Simulator,1.0,1.0
elevator,613,Fake Brisbane Backend,1.0,1.0
elevator,613,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,613,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,613,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,613,Sampling Noise Only,1.0,1.0
elevator,613,Statevector Simulator,1.0,1.0
elevator,614,Fake Brisbane Backend,1.0,1.0
elevator,614,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,614,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,614,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,614,Sampling Noise Only,1.0,1.0
elevator,614,Statevector Simulator,1.0,1.0
elevator,615,Fake Brisbane Backend,1.0,1.0
elevator,615,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,615,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,615,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,615,Sampling Noise Only,1.0,1.0
elevator,615,Statevector Simulator,1.0,1.0
elevator,616,Fake Brisbane Backend,1.0,1.0
elevator,616,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,616,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,616,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,616,Sampling Noise Only,1.0,1.0
elevator,616,Statevector Simulator,1.0,1.0
elevator,617,Fake Brisbane Backend,1.0,1.0
elevator,617,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,617,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,617,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,617,Sampling Noise Only,1.0,1.0
elevator,617,Statevector Simulator,1.0,1.0
elevator,618,Fake Brisbane Backend,1.0,1.0
elevator,618,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,618,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,618,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,618,Sampling Noise Only,1.0,1.0
elevator,618,Statevector Simulator,1.0,1.0
elevator,619,Fake Brisbane Backend,1.0,1.0
elevator,619,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,619,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,619,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,619,Sampling Noise Only,1.0,1.0
